@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q3,1994-07-01,6.0,6.0,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q4,1994-10-01,5.63333333333333,5.63333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q1,1995-01-01,5.46666666666667,5.46666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q2,1995-04-01,5.66666666666667,5.66666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q3,1995-07-01,5.66666666666667,5.66666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q4,1995-10-01,5.56666666666667,5.56666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q1,1996-01-01,5.53333333333333,5.53333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q2,1996-04-01,5.5,5.5,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q3,1996-07-01,5.26666666666667,5.26666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q4,1996-10-01,5.33333333333333,5.33333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q1,1997-01-01,5.23333333333333,5.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q2,1997-04-01,5.0,5.0,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q3,1997-07-01,4.86666666666667,4.86666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q4,1997-10-01,4.66666666666667,4.66666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q1,1998-01-01,4.63333333333333,4.63333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q2,1998-04-01,4.4,4.4,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q3,1998-07-01,4.53333333333333,4.53333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q4,1998-10-01,4.43333333333333,4.43333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q1,1999-01-01,4.3,4.3,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q2,1999-04-01,4.26666666666667,4.26666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q3,1999-07-01,4.23333333333333,4.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q4,1999-10-01,4.06666666666667,4.06666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q1,2000-01-01,4.03333333333333,4.03333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q2,2000-04-01,3.93333333333333,3.93333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q3,2000-07-01,4.0,4.0,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q4,2000-10-01,3.9,3.9,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q1,2001-01-01,4.23333333333333,4.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q2,2001-04-01,4.4,4.4,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q3,2001-07-01,4.83333333333333,4.83333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q4,2001-10-01,5.5,5.5,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q1,2002-01-01,5.7,5.7,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q2,2002-04-01,5.83333333333333,5.83333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q3,2002-07-01,5.73333333333333,5.73333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
